Datetime,Text
2017-09-01 12:06:48+00:00,The potential is limitless even for a #Cavoodle supporting @HawthornFC #HFC #Sydney #Puppy #MOVIESTAR  https://t.co/ZRIItohZ7s
2017-09-01 02:27:54+00:00,"人間同様、♂はうるさい（元気いっぱい）♀は静か（穏やか）
もう少しで目が開きそう。 #cavapoo #cavoodle #puppy #cavapoopuppy #cavoodlepuppy https://t.co/hnkkcpVWl3"
2017-09-01 01:19:32+00:00,Posy is so excited for #Spring Paw Hugs from https://t.co/0jkqeIt7bY 😇 #cavoodle #puppy #dog #toocute https://t.co/FSe4IQZZoM
2017-08-31 17:14:40+00:00,Cavapoos are very social dogs by nature and get on with everyone. They are great for first time dog owners. #cavapoo #cavoodle #dogs #cute https://t.co/RAtdsR55nD
2017-08-29 06:24:30+00:00,"Molly relaxing on her bed ❤️
#cavoodle #mouseandbiggy #dog #dogs #cavoodles #petbandanas… https://t.co/wRPCsRiiRK"
2017-08-28 16:50:32+00:00,Some bank holiday cuteness!   #cavapoo #puppy #cavoodle #doodle #bankholidayvibes https://t.co/2ZCJuGmUZp
2017-08-28 06:44:20+00:00,Meet ZOE!😍 Zoe is a 2 month old #Cavoodle who was very brave for her vaccinations with Dr. Caitlin. Welcome to the #WetNoses Family Zoe! https://t.co/ml8w9WzHHB
2017-08-27 06:12:13+00:00,"Had the entire beach to myself 😀
#MagentaShores #poolhouseviaTerrigal
#CentralCoast
#Cavoodle 
#Beach
#Surf https://t.co/trE4aAlxPa"
2017-08-27 00:42:29+00:00,Miss Daisy needs sunglasses in this morning sun #dogsofinstgram #cavoodlegram #cavoodle #daisy https://t.co/jaz3ddlEo7
2017-08-26 21:25:00+00:00,Our ever-vigilant security detail on duty 😜 #dogsofinstgram #cavoodlegram #cavoodle https://t.co/nlD3TRbMy7
2017-08-26 12:30:11+00:00,🐶❤️🐶#cavoodle#cavoodlepuppy #poodlemix #dogsofadelaide #adelaidedogs #dogsofaustralia… https://t.co/qWDfi3tozf
2017-08-26 02:11:39+00:00,"This dog is changing cancer care in Australia. @MerlotWonderDog #NationalDogDay
#cancer #Australia #Cavoodle #Cavapoo #Puppy #DTGTO https://t.co/MGDIVBTuiW"
2017-08-26 00:05:22+00:00,母乳は与えているものの、相変わらず育児放棄。 #cavapoo #cavoodle #baby #子育て https://t.co/9MIAVwNQsK
2017-08-25 01:31:47+00:00,"| POLKA DOTS| 💕ilovecavoodles 
.
.
.
.
.
#cavoodle #polkadotdress #blue #brunette #sydney… https://t.co/tVeongjSPO"
2017-08-24 03:49:30+00:00,This mornings walk #cavoodle #Eddie @ Brooklyn https://t.co/yV9hat9kfr
2017-08-24 02:57:58+00:00,母犬はまだ自分が母親だということを認識していない。。粘り強く母乳を飲ませて本能を呼び起こさないと。 #cavapoo #cavoodle #baby #子犬 #初めての出産 https://t.co/sGkunDju0I
2017-08-23 16:18:05+00:00,This rug reminds me of grass! I like to roll on it and rub my face in it! #MillieTheCavapoo #cavapoo #cavoodle #puppy #puppylove https://t.co/cPSI17HVH0
2017-08-23 13:11:37+00:00,"無事に産まれました。
やや育児放棄かもしれませんが、、様子を見守るしかない。 #cavapoo #cavoodle #cavapoogram #baby https://t.co/XevU0Vzy44"
2017-08-23 08:49:47+00:00,Toby being cute 😊 #puppylove #gooddog #cavoodle #cavoodlesofinstagram #cutepuppy #puppysmiles @… https://t.co/3VUcYW41QM
2017-08-22 03:12:46+00:00,"Think Mollys missing her family today 😔
#cavoodle #mouseandbiggy #dog #dogs #tenterfieldterrier… https://t.co/otjOOtOFmI"
2017-08-22 01:25:14+00:00,❤️🐶❤️#cavoodle #poodlemix #australiandogs #dogsofadelaide #adelaidedogs #mobiledoggrooming… https://t.co/FrWGVDLflE
2017-08-20 05:57:25+00:00,Nothing says you're in #toorak more when all u see is #activewear #fullmakeup #miniaturedog aka #cavoodle #lapdog #botox #maserati #romeos
2017-08-19 06:14:47+00:00,"•A year of growth for our little Fletchy• 🐶❤️
#Cavoodle #Puppy #Growth #Dog https://t.co/1KTPnzNAnx"
2017-08-18 15:09:34+00:00,nosey #cavapoo  #cavoodle #dogsoftwitter #cute #dogs #cavapooclub https://t.co/OGMrtVDEun
2017-08-18 11:09:04+00:00,"いよいよ来週で60日になる。
無事に出産できますように🙏 #cavapoo #cavoodle #pregnant https://t.co/tSHohAkTKZ"
2017-08-18 07:58:17+00:00,Two of our 'coolest' characters - Margot and Arya  ##golden retriever #cavoodle.   https://t.co/2ejOk4LcUP https://t.co/TsdGn0DPk3
2017-08-18 04:47:47+00:00,Murphy is that you?! Oh wait we could recognise that tongue from anywhere! What a transfor-muttion!!! #cavoodle #puppylove #cute #pamper https://t.co/4jlf59QTjN
2017-08-18 03:16:29+00:00,"Who wore it better? Charlee-girl the #standardpoodle or Bradley the #cavoodle!? How versatile are these #beds, made for #big and #small!! 🐶 https://t.co/2L1Iaahe3i"
2017-08-17 23:15:30+00:00,#TGIF #cavoodle #biscuit #frankie #besties https://t.co/BKBoLETIgO
2017-08-17 06:54:17+00:00,Floof girl Molly does a business casual #mollyringwald #officedog #cavoodle @ The Push Inc https://t.co/JMZsDGwrAf
2017-08-17 02:27:21+00:00,The Wuppies trying on their new jumpers ready for the West Coast😜 #wuppies #cavoodle… https://t.co/YRSY3eXzxS
2017-08-16 08:03:11+00:00,#arewethereyet #dogs #dogsofinstagram #cavapoo #harry #hotdudeswithdogs #cavoodle #kefalonia… https://t.co/D8wXqs11kw
2017-08-15 17:20:42+00:00,#cavapoo #cavoodle  #dogsoftwitter #cute #dogs #cavapooclub https://t.co/KnkxjtyqgG
2017-08-15 13:49:16+00:00,#REUNITED – #Cavoodle Lola is home – Walbundrie #Albury #NSW https://t.co/ShesrImWu1 #Lost #Dog #Foun https://t.co/sDfYJCBBLz
2017-08-15 11:51:32+00:00,#REUNITED – #Cavoodle Lola is home – Walbundrie #Albury #NSW https://t.co/ShesrI5l5r #Lost #Dog #Found #HomeSweetHome via @PetsAreFound
2017-08-15 01:32:11+00:00,What's the pupparazzi doing here? #getoutofmyface #letsplay #cavoodle #dwm #melbourne… https://t.co/rBiCYFYK91
2017-08-13 17:22:14+00:00,Loving having this little dude to stay #puppyholiday #cavapoo #cavapoosofinstagram #cavoodle… https://t.co/yWOBHVFLlj
2017-08-13 11:33:31+00:00,Sooty. Such a sweet little girl #cavoodle #cavoodles #Cutedogs #dogsoftwitter #dog #dogs #thedogwalkerguy https://t.co/xDk3k9KF3H
2017-08-13 05:09:57+00:00,So blessed to cuddle our gorgeous fur baby everyday 😊 #pocketpuppiesAU #cuteness #Puppies #cavoodle #love https://t.co/uK75tXpaPM
2017-08-12 13:31:08+00:00,"15歳の母。。
お腹パンパン。食欲旺盛。ケツでかい。
果たして、無事に出産できるのだろうか。。 #baby #cavapoo #cavoodle #cavapoogram # https://t.co/HFx438ZK88"
2017-08-12 04:49:11+00:00,Roaring #puppy #cavoodle merch at @redbubble. Shout shout let it all out!  https://t.co/FRlKjjPanD
2017-08-11 11:35:47+00:00,"I went to dog park at kawaguchi city. --
#dogrelaxing #doglife #dogstagram #dog #dailydog #dogofthedayjp #犬 #犬ばか部 #doglover  #cavoodle #cav… https://t.co/rBKchf4EHd"
2017-08-10 23:09:02+00:00,I miss these cuties! Bella.Adam.Cookie 🐶 #Cavoodle #maltipoo #cavalier #dogsofinstgram… https://t.co/MKqvky1dND
2017-08-10 15:09:56+00:00,"We like this park. 
#dogrelaxing #doglife #dogstagram #dog #ilovedogs #dailydog #dogofthedayjp #犬 #犬ばか部 #doglover  #cavoodle #cavapoo #ilov… https://t.co/tInGpV4wh7"
2017-08-10 04:05:43+00:00,"What happen?

#dogrelaxing #doglife #dogstagram #dog #ilovedogs #dailydog #dogofthedayjp #犬
#犬ばか部 #doglover  #cavoodle #cavapooWhat happen?… https://t.co/vWe7ITDnNR"
2017-08-09 11:30:03+00:00,Marshall the #cavoodle knocked it out of the park this am in his #raisedonthestreets collar charm https://t.co/6cuAfDooyx
2017-08-09 07:00:21+00:00,"Crouching tiger, hidden doggo! Daisy in her favourite hiding spot under my bed
#cavoodle #dog… https://t.co/wn9iaex24s"
2017-08-08 14:40:00+00:00,"Happy to walking with you！

#dogrelaxing #doglife #dogstagram #dog #ilovedogs #dailydog #dogofthedayjp #犬
#犬ばか部 #doglover  #cavoodle #cavap… https://t.co/RReCWEOKZR"
2017-08-08 08:18:39+00:00,"Out for a morning run, not me #marigoldthecavoodle #dogsofinstgram #outsideisfree #cavoodle… https://t.co/EzYHUModV6"
2017-08-08 08:10:53+00:00,"•Are you getting what I'm putting down?• 🐶
#Cavoodle #MaternityLeave #BabyRoom #Organising #Puppy https://t.co/rCqEUkOCUN"
2017-08-07 23:14:24+00:00,Throw the ball already..... #impatientdog #blackdog #labradoodle #cavoodle #playtime #playmates… https://t.co/TA49vzW6tn
2017-08-07 20:51:24+00:00,An other rainy day in #tn #archieandgunner #cavapoo #cavoodle #cavalierkingcharlesspaniel #poodle https://t.co/1pv7KJSXE0
2017-08-05 17:47:36+00:00,Safety first. Always use mirrors when backing pup. @dog_rates @darth #cavapoo #cavapoos #cavoodle #cavoodles https://t.co/BlKntUVFq9
2017-08-05 06:10:45+00:00,"なんか凄い顔。
It's Fanny face.

#dogrelaxing #doglife #dogstagram #dog #ilovedogs #dailydog #dogofthedayjp #犬
#犬ばか部 #doglover  #cavoodle #cavapoo… https://t.co/kNxyrc8IUU"
2017-08-05 04:58:10+00:00,Toby has leant a paw in painting the fence 😅❤️❤️ #cavoodle #cavoodlesofinstagram #puppylove @… https://t.co/yPTLUvmJEG
2017-08-05 03:37:19+00:00,"Cute #Cavoodle Watch (or any pet for that matter) https://t.co/Qniyg4NtlX @eBay
#watch #time #puppy #dog"
2017-08-05 02:18:04+00:00,"Weekends are for running, playing and sunbaking ☀️ #cavoodle #sydneycavoodles #cavapoo #puppy #puppylove #dogsofinstagram https://t.co/cVyktBNjGv"
2017-08-03 04:31:00+00:00,Wiggle wiggle #cavoodle #cavoodlesofinstagram #bobby #cute #justhadabath #boomerang https://t.co/lrBYswrsR3
2017-08-02 19:45:41+00:00,"Please like, share &amp; follow If you love Cavapoos
#woofwoofwednesday #cavapoo #cavoodle #dogsoftwitter #cute #dogs
https://t.co/ScE9Dx8Xvg https://t.co/6ASxgXCe9w"
2017-08-01 21:29:15+00:00,"My bobby

#cavoodle #cavapoo #cavoodlesofinstagram #instacav #instadog #instagood #instagram… https://t.co/f1as9L3lxF"
2017-08-01 11:41:57+00:00,❤️🐶❤️#mobiledoggrooming #adelaidedogs #dogsofinstagram #dogsofadelaide #cavoodle #malteseshihtzu… https://t.co/xklxeM2wdi
2017-07-31 22:42:44+00:00,🐶❤️🐶#cavoodle #cavoodlesofinstagram #cavoodlesofsouthaustralia #adelaidedogs #dogsofadelaide… https://t.co/ZCYVQIEc79
2017-07-31 11:10:31+00:00,#cavoodle quiet time https://t.co/7Kt8eZb8dK
2017-07-30 23:14:45+00:00,"Majestic 🐶🌧🎾
.
.
.
#cavoodle #cavapoo #fetch #ball #dogpark #fun #sundayfun #cute #fluffydog #green #park #playful… https://t.co/NrtTz7bGwF https://t.co/WZ6tx0Lz2l"
2017-07-30 15:12:28+00:00,Reading with the pups.  What are you reading #readingrainbow #cavapoo #cavoodle… https://t.co/cIl9RdJU0O
2017-07-30 01:22:08+00:00,Little Sooty. Look into my eyes. #cavoodle #cavoodles #dogsoftwitter #dog #dogs #DogLife #dogoftheday #thedogwalkerguy https://t.co/hvYWQOEnDy
2017-07-30 01:20:37+00:00,Louie. Such a good boy. #cavoodle #cavoodles #dogsoftwitter #dog #dogs #DogLife #dogoftheday #thedogwalkerguy #Cutedogs https://t.co/9n5NpagZsi
2017-07-30 01:19:37+00:00,#cavoodle #cavoodles #Cutedogs #Puppylife #Doggies #dogs #dog #dogoftheday #dogsoftwitter  #thedogwalkerguy https://t.co/wEanq3OsLk
2017-07-29 02:36:28+00:00,"Puppy love 🐶
.
.
.
#brunch #surryhills #puppy #puppylove #cavoodle #cuckoocally #wintersun #sydney https://t.co/kcz1ybOeYt"
2017-07-29 00:36:08+00:00,12 months of #cavoodle growth. Shame the slippers didn't grow too https://t.co/6QrgqeBbBI
2017-07-29 00:27:26+00:00,My love 💗 #pocketpuppieslove #pocketpuppies #pocketpuppy #sleepy #dog #cavoodle #cavoodles… https://t.co/FwHoyc63pk
2017-07-29 00:25:50+00:00,My love 💗#pocketpuppieslove #pocketpuppies #pocketpuppy #sleepy #dog #cavoodle #cavoodles… https://t.co/w33Gr7beSD
2017-07-28 12:28:18+00:00,Just a sketch of a flying #cavoodle https://t.co/7gB1EXJC8d
2017-07-28 06:25:18+00:00,"A v v good pupper 🐶❤️🐶
°
#dog #dogs #dogsofinstagram #cavoodle #pupper #borkbork https://t.co/EqdkVQuWCj"
2017-07-28 00:43:00+00:00,#dogwalk at the #dogpark with #thedogwalkerguy #cavoodle #blackrussianterrier #dogsoftwitter #dog #dogs #DogLife #dogoftheday https://t.co/C5ikvdBILf
2017-07-28 00:20:26+00:00,Louie. #cavoodle #cavoodles #dogsoftwitter #dog #dogs #DogLife #dogoftheday #dogwalkersydney #thedogwalkerguy #dogphotography https://t.co/1GYnmpyi5w
2017-07-27 01:34:15+00:00,My theory of relativity confirms they are all good dogs @dog_rates @Darth #dogsoftwitter #cavapoos #cavoodle #cavoodles #cavapoo https://t.co/SkeA3TpT8i
2017-07-27 01:16:45+00:00,A basketful of Cavoodle. Snuggled up after her morning walk. #loulou #cavoodle #i #igers… https://t.co/7jRucfsiQj
2017-07-26 19:01:41+00:00,#woofwoofwednesday #WoofWednesday #cavapoo #cavoodle #dogsoftwitter #cute #cavapooclub #dogs https://t.co/DAVlgSTBYo
2017-07-26 18:56:45+00:00,so true #cavapoo #cavoodle #dogsoftwitter #cute #dogs #puppies https://t.co/PLfnxmCX34
2017-07-26 13:20:39+00:00,Lazy Lulu! #cavapoo #cavoodle #cavoodlesofinstagram #cavapoogram #cavapoolove… https://t.co/gu7CBQx1r4
2017-07-26 10:36:29+00:00,Teddy found a new toy... 😅😂 #puppy #cavoodle #poodle @ Sopra Ginza https://t.co/jOplQX81IZ
2017-07-26 07:01:12+00:00,Puppy love 😍😍😍 #cavoodle #poodle #cuteness @ Sopra Ginza https://t.co/v4uzaBdR5v
2017-07-26 00:49:26+00:00,Just chillin 😎 (featuring little Miss and Rosie) #smitten_with_kitten  #cat #cavoodle https://t.co/e9VrnkRwCJ
2017-07-25 12:08:19+00:00,"お腹が出てきた。
乳首もデカくなってきた。
#cavoodle #妊婦犬 #cavapoo #乳首 https://t.co/dmaGDwm1mm"
2017-07-25 04:53:31+00:00,"These adorable trio had a lovely time out on Playgroup time 😊 
We have Nelson (#Cavoodle) Holly… https://t.co/QHHE1ufYFz"
2017-07-25 01:16:29+00:00,"@spencercavoodle knows how to rock the flannel look 💙
#mrsofttop #cotton #workshirt #flannel #cavoodle https://t.co/mN23LBPD3Q"
2017-07-24 21:00:04+00:00,"Park!
#timeforwalkies #walkies #cavoodle #labrador #australianshepherd #chocolatelabrador #cockerspaniel... https://t.co/3X7SdZ8g8u"
2017-07-24 13:35:01+00:00,"Braves boy faced the vet today 

#noodles #braveboy #bigboy #vet #furbaby #cavoodle #love #puppy… https://t.co/sfSDwG0W9F"
2017-07-24 10:22:20+00:00,Lilly❤️🐶#mobiledoggrooming #poodlemix #cavoodle #cavoodlesofinstagram #adelaidedogs #dogstagram… https://t.co/SocpNgt0Sz
2017-07-24 10:19:55+00:00,Lilly❤️🐶#cavoodle #lovedogs #cutedogs #dogsofinsta #adelaidedogs #dogsofadelaide #poodlemix… https://t.co/Kzk36tFk7I
2017-07-24 06:34:31+00:00,I think i can reach....#optimisticdog #keeptrying #notquitebigenough #cavoodle #puppylove… https://t.co/BiQ417iRUG
2017-07-23 15:08:57+00:00,Good morning! HAPPY Sunday! #pooch #cavapoo #cavoodle #dogs #labs #yellowlab https://t.co/kzy5dLqvTr
2017-07-23 14:04:52+00:00,"https://t.co/nCi9fKqtVp
please like our page. #cavapoo #cavoodle  #dogs  #dogsoftwitter #cute #Puppies"
2017-07-22 08:18:51+00:00,"#Cavoodle Watch (or any pet for that matter) Personalised just for you 😀🐶
https://t.co/7eUZ6o6MaV 
#puppy #dog #watch #fashion"
2017-07-22 05:30:20+00:00,#dogpark #dog #dogs #DogLife #dogoftheday #dogsoftwitter #blackrussianterrier #cavoodle #cavoodles #thedogwalkerguy https://t.co/9hdVegUI3t
2017-07-22 05:25:07+00:00,And another #cavoodle transformation today @DOGUE_Bondi of the absolutely #HandsomeDevil Nelson ! #cute #lockupyourgirls #adorable #puppy https://t.co/pkys2uqCa6
2017-07-22 04:14:44+00:00,Before and after of the PAW-geous #cavoodle Indie 😍🐶 #grooming #puppy #teddybear #bondi #goodgirl #saturday #isittheweekend? #brown #love https://t.co/Qcs9aaS3PR
2017-07-21 21:35:20+00:00,Does @KylieJenner need a #Cavoodle mascot puppy for #LifeOfKylie? 🐶 https://t.co/yRpyHB0pnz
2017-07-21 10:55:19+00:00,"I love her best when she sleeps.
#cavoodle #cavoodlesofmelbourne #dogsofinstagram #dogememe… https://t.co/fZov2rphb3"
2017-07-21 10:42:18+00:00,It's tough being a gorgeous #cavoodle this is my parents #justturnedone #cavoodle Bailey! What a… https://t.co/cOkil9GldX
2017-07-20 18:08:33+00:00,Post-op pup 🐶 in a jumpsuit #cavapoo #cavoodle #spaywatch https://t.co/kRGkP3kYXV
2017-07-20 04:39:53+00:00,"@popeyethefoodie #cute #cavoodle #cavoodlesofinstagram #dog #hotdog #popeye #instadog 

So cute… https://t.co/Rl4nNrYS2Y"
2017-07-20 03:55:32+00:00,#bordercollie #cavoodle #rottweiler  x #instadaily #instalove # #instalike #goldcoast… https://t.co/YnFLnbrUIf
2017-07-19 08:41:24+00:00,"'Why did the Chicken cross the road?' - Alfonz
Live laugh love #MamaberryJam xx
#dogcelebration #dogsoftwitter #DogMoms #cavoodle https://t.co/2jmgptT9Lc"
2017-07-19 03:25:12+00:00,"ここ最近ずっと元気ない。。
妊娠の兆候の可能性大🐶🐩 #ギャバプー #cavapoo #cavapoogram #cavoodle https://t.co/PInirgfDtS"
2017-07-19 03:10:35+00:00,"•When you try to make your bed and your teddy bear becomes alive• 🐻
#Cavoodle #Puppy #Cute #Love… https://t.co/ddcDD1IZ4S"
2017-07-17 18:22:09+00:00,Hair cut day. velvety and smelling gorgeous #cavapoo #cavoodle #dogs #dogsoftwitter https://t.co/iN9JsnCBA0
2017-07-17 12:22:13+00:00,When your boys don't want to go for a ride but the dog does! #marigoldthecavoodle #cavoodle… https://t.co/2UARs8xqdP
2017-07-17 06:33:31+00:00,Please meet Ted the #schnauzer &amp; Arya #Cavoodle !  U will be seeing a lot of these new guys over the coming year.   https://t.co/1T1z4G8iKz https://t.co/PFIlCmhkHE
2017-07-17 05:08:42+00:00,🌺 #pocketpuppieslove #pocketpuppies #pocketpuppy #sleepy #dog #cavoodle #cavoodles #cavapoo… https://t.co/jgv3Q2lDDq
2017-07-16 15:50:34+00:00,Human Salt Lick stretching the chest.  #yogadogs #cavapoo #cavoodle #yorkiesofinstagram @ Saint… https://t.co/ymmMXlUt8k
2017-07-16 15:44:47+00:00,#cavapoo #cavoodle #yorkiesofinstagram cuddle buddies @ Beacon 430 Apartments https://t.co/6IIMQVH1K5
2017-07-16 14:44:00+00:00,Look at this beauty. New puppy called Rusty. #cavapoo #cavoodle #dogs #dogsoftwitter https://t.co/rhNRop7f6B
2017-07-15 23:18:53+00:00,#LuluandSparkles #Cavoodle #TibetianSpaniel #crazydogmummy #Furbabies https://t.co/xeKUCA1mG0
2017-07-15 19:55:42+00:00,"#yorkiesofinstagram #cavapoo #cavoodle Sun Puppies Florida dogs @ Saint Petersburg, Florida https://t.co/Z2lQe6mc25"
2017-07-15 12:56:43+00:00,❤️❤️🐶#cavoodlesofinstagram #cavoodle #dogsofadelaide #adelaidedogs #doggroomingadelaide… https://t.co/J1QHUfupXE
2017-07-15 00:44:06+00:00,Our little angel is 1 today! #theygrowupsofast #cavoodle #puppy #adultpuppy #cutest @ Lewisham https://t.co/fD2D0cJClh
2017-07-14 11:55:50+00:00,Dog + Ponstan = Emergency vet visit. We're 16 days in to owning a dog... #parentingfail #cavoodle #dog #bradburyvet #thanks
2017-07-14 02:00:12+00:00,"Hi Lenny
#timeforwalkies #cavoodle #happydog #dogwalker #dogtrainer #sunnymelbournewinter https://t.co/CkASAuIhGj"
2017-07-13 20:55:00+00:00,#cavoodle #dogwalking #dogwalker #dogwalkersydney #rosebaydogbeach #dogs #dog https://t.co/96fi5A43FN
2017-07-13 12:11:09+00:00,Puppy love 🐶 ❤️ 🐱 #smitten_with_kitten #cavoodle  #fostersavinglives #adoptdontshop https://t.co/uvZNq4T4yS
2017-07-13 11:56:41+00:00,❤️🐶❤️#cavoodle #hannahexpress #mobiledoggrooming #bordercollie #beagle #kingcharles… https://t.co/uTFXprTvNf
2017-07-13 11:51:50+00:00,#mobiledoggrooming #doggydye#dogdye#cuteanimals #maltese #shitzu #cavoodle #hannahexpress https://t.co/58T4AY6Uib
2017-07-13 10:20:24+00:00,#cavoodle #cavoodles @rosebay #sydney #views #photooftheday #dogoftheday #dogsoftwitter #dog #dogs #DogLife #thedogwalkerguy #sydneydogs https://t.co/55tw2U0lsB
2017-07-13 10:11:32+00:00,#sydneydogs #dogsofsydney #sydneyseaplanes #cavoodle #cavoodles #dogsoftwitter #dog #dogs #thedogwalkerguy #blackdog #views #dogoftheday https://t.co/PfylllWfkw
2017-07-13 07:19:43+00:00,#Baxter giving me the wink - he wants his food! #cavoodle https://t.co/q1HPoMuprL
2017-07-13 03:46:09+00:00,"The gorgeous #Cavoodle sisters Zoe &amp; Bella 😊 
Long time regular guests are here for another… https://t.co/TA6puPjUgi"
2017-07-12 12:00:23+00:00,"雷⚡️ゴロゴロ
怖いね〜〜

ビッキーさんがいつもより甘えてくる♡
嬉しい😆

#キャバプー
#cavapoo 
#cavoodle https://t.co/1QbC8YBfXa"
2017-07-12 05:13:33+00:00,Harry's first day at work! 🐶🐶🐶#cavoodle #officedog @ Socialites https://t.co/eNs2i4IEMo
2017-07-12 04:30:27+00:00,"また来ちまったぜ。

#summer #dog #cavoodle #cavapoo #dogofthedayjp #dogstagram #dailydog #dogrelaxing #犬バカ部 https://t.co/Yi42xInI6X"
